단축코드,한글종목약명,기초지수명,기초시장분류,기초자산분류,총보수,TER,실부담비용률,과세유형,표준코드,펀드코드
390400,KODEX 미국스마트모빌리티S&P,S&P Kensho Smart Transportation,해외,주식,0.0900,0.2600,0.3292,배당소득세(보유기간과세),KR7390400000,K55105DJ2279
437080,KODEX 미국종합채권ESG액티브(H),Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return),해외,채권,0.1800,0.2400,0.2401,배당소득세(보유기간과세),KR7437080005,K55105DR4788
419420,KODEX 미국클린에너지나스닥,Nasdaq Clean Edge Green Energy Index (Price Return),해외,주식,0.4500,0.6400,0.7049,배당소득세(보유기간과세),KR7419420005,K55105DK9826
491090,KODEx 미국테크TOP3플러스,KEDI 미국테크TOP3플러스 지수(Price Return),해외,주식,0.3000,0.3400,0.4705,배당소득세(보유기간과세),KR7491090007,K55105EE0194
266360,KODEX 미디어&엔터테인먼트,KRX 미디어&엔터테인먼트,국내,주식,0.4500,0.4700,0.4908,비과세,KR7266360007,K55105BM5626
244580,KODEX 바이오,FnGuide 바이오 지수,국내,주식,0.4500,0.4900,0.6655,비과세,KR7244580007,K55105BC9695
091160,KODEX 반도체,KRX 반도체,국내,주식,0.4500,0.4600,0.4943,비과세,KR7091160002,KR5105578185
494310,KODEX 반도체레버리지,KRX 반도체,국내,주식,0.4900,0.5000,0.7457,배당소득세(보유기간과세),KR7494310006,K55105EE8742
325020,KODEX 배당가치,FnGuide SLV 배당가치 지수,국내,주식,0.3000,0.3600,0.4344,비과세,KR7325020006,K55105CP4617
211900,KODEX 배당성장,코스피 배당성장 50,국내,주식,0.1500,0.1800,0.2319,비과세,KR7211900006,KR5105AX7259
237370,KODEX 배당성장채권혼합,배당성장채권혼합지수,국내,혼합자산,0.1900,0.2300,0.2565,배당소득세(보유기간과세),KR7237370002,K55105B99147
244670,KODEX 밸류Plus,FnGuide 벨류 Plus 지수,국내,주식,0.3000,0.3500,0.4403,비과세,KR7244670006,K55105BD0586
102780,KODEX 삼성그룹,삼성그룹,국내,주식,0.2500,0.2900,0.3061,비과세,KR7102780004,KR5105834570
448330,KODEX 삼성전자채권혼합,Wise 삼성전자채권혼합 지수,국내,혼합자산,0.0700,0.1400,0.1536,배당소득세(보유기간과세),KR7448330001,K55105DX9797
251350,KODEX 선진국MSCI World,MSCI World,해외,주식,0.3000,0.3700,0.3780,배당소득세(해외주식투자전용ETF),KR7251350005,K55105BF7266
325010,KODEX 성장주,FnGuide 성장 지수(PR),국내,주식,0.3000,0.3600,0.4215,비과세,KR7325010007,K55105CP4609
446690,KODEX 아시아AI반도체exChina액티브,iSelect 아시아반도체 제조동맹 지수(시장가격),해외,주식,0.5000,0.7100,1.0859,배당소득세(보유기간과세),KR7446690000,K55105DX9912
437070,KODEX 아시아달러채권ESG플러스액티브,Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return),해외,채권,0.1800,0.2300,0.2480,배당소득세(보유기간과세),KR7437070006,K55105DR4770
395150,KODEX 웹툰&드라마,FnGuide 웹툰&드라마 지수,국내,주식,0.4500,0.5100,0.5753,비과세,KR7395150006,K55105DI5380
456250,KODEX 유럽명품TOP10 STOXX,STOXX Europe Luxury 10 Index(Price Return),해외,주식,0.4500,0.5500,0.5973,배당소득세(보유기간과세),KR7456250000,K55105E16996
400570,KODEX 유럽탄소배출권선물ICE(H),ICE EUA Carbon Futures Index(Excess Return),해외,기타,0.6400,0.7100,0.8097,배당소득세(보유기간과세),KR7400570008,K55105DL9742
144600,KODEX 은선물(H),S&P GSCI Silver Index(TR),해외,원자재,0.6800,0.7300,0.8225,배당소득세(보유기간과세),KR7144600004,KR5105A43069
091170,KODEX 은행,KRX 은행,국내,주식,0.3000,0.3100,0.3329,비과세,KR7091170001,KR5105578193
453820,KODEX 인도Nifty50레버리지(합성),Nifty 50 Index,해외,주식,0.3900,0.4500,0.4575,배당소득세(보유기간과세),KR7453820003,K55105E00685
453810,KODEX 인도Nifty50,Nifty 50 Index,해외,주식,0.1900,0.2800,0.3985,배당소득세(보유기간과세),KR7453810004,K55105E00263
477730,KODEX 인도타타그룹,Nifty India Corporate Group Index - Tata Group 25% Cap(PR),해외,주식,0.4500,0.5400,0.8489,배당소득세(보유기간과세),KR7477730006,K55105E89613
352540,KODEX 일본부동산리츠(H),Tokyo Stock Exchange REIT Index,해외,부동산,0.3000,0.4200,0.4955,배당소득세(분리과세부동산ETF),KR7352540009,K55105D15578
091180,KODEX 자동차,KRX 자동차,국내,주식,0.4500,0.4600,0.4938,비과세,KR7091180000,KR5105578177
363570,KODEX 장기종합채권(AA-이상)액티브,"KAP 한국장기종합채권지수(AA-이상, 총수익)",국내,채권,0.0450,0.0600,0.0688,배당소득세(보유기간과세),KR7363570003,K55105D79160
273130,KODEX 종합채권(AA-이상)액티브,KAP 한국종합채권지수,국내,채권,0.0450,0.0600,0.0741,배당소득세(보유기간과세),KR7273130005,K55105BR0838
102970,KODEX 증권,KRX 증권,국내,주식,0.4500,0.4700,0.4968,비과세,KR7102970001,KR5105837847
419430,KODEX 차이나2차전지MSCI(합성),MSCI China all shares IMI Select Batteries Index(Price Return),해외,주식,0.2500,0.3200,0.3200,배당소득세(보유기간과세),KR7419430004,K55105DQ0258
428510,KODEX 차이나AI테크액티브,Bloomberg Greater China Media & Tech Index(Price Return),해외,주식,0.5000,0.7200,0.9639,배당소득세(보유기간과세),KR7428510002,K55105DS5081
283580,KODEX 차이나CSI300,CSI 300 Index,해외,주식,0.1200,0.2100,0.2575,배당소득세(해외주식투자전용ETF),KR7283580009,K55105BZ2610
169950,KODEX 차이나A50,FTSE China A50 Index,해외,주식,0.1200,0.3200,0.4497,배당소득세(해외주식투자전용ETF),KR7169950003,KR5105AE5728
204450,KODEX 차이나H레버리지(H),Hang Seng China H,해외,주식,0.6400,0.7600,1.1969,배당소득세(보유기간과세),KR7204450001,KR5105AV0181
099140,KODEX 차이나H,Hang Seng China H,해외,주식,0.1200,0.2600,0.4225,배당소득세(해외주식투자전용ETF),KR7099140006,KR5105745933
415340,KODEX 차이나과창판STAR50(합성),STAR 50 Index(Price Return),해외,주식,0.0900,0.1500,0.1500,배당소득세(보유기간과세),KR7415340009,K55105DF0137
256750,KODEX 차이나심천ChiNext(합성),SZSE ChiNext Price Index,해외,주식,0.4700,0.5400,0.5427,배당소득세(보유기간과세),KR7256750001,K55105BI6737
372330,KODEX 차이나항셍테크,Hang Seng TECH Index,해외,주식,0.1200,0.2200,0.4160,배당소득세(보유기간과세),KR7372330001,K55105DB9181
279540,KODEX 최소변동성,KRX 최소변동성지수,국내,주식,0.3000,0.3500,0.3894,비과세,KR7279540009,K55105BW6671
495850,KODEX 코리아밸류업,코리아 밸류업 지수,국내,주식,0.0080,0.0200,0.0649,비과세,KR7495850000,K55105EF9186
229200,KODEX 코스닥150,코스닥 150,국내,주식,0.2500,0.2800,0.3168,비과세,KR7229200001,K55105B74603
233740,KODEX 코스닥150레버리지,코스닥 150,국내,주식,0.6400,0.6700,1.1651,배당소득세(보유기간과세),KR7233740000,K55105B91912
360150,KODEX 코스닥150롱코스피200숏선물,코스닥150 롱 100% 코스피200 숏 100% 선물지수,국내,주식,0.6400,0.6800,0.8841,배당소득세(보유기간과세),KR7360150007,K55105D60640
251340,KODEX 코스닥150선물인버스,F-코스닥150 지수,국내,주식,0.6400,0.6800,0.9409,배당소득세(보유기간과세),KR7251340006,K55105BF4255
461450,KODEX 코스닥글로벌,코스닥 글로벌 지수,국내,주식,0.0900,0.1300,0.1699,비과세,KR7461450009,K55105E22598
359210,KODEX 코스피TR,코스피 TR,국내,주식,0.0700,0.1000,0.1130,배당소득세(보유기간과세),KR7359210002,K55105D41822
337140,KODEX 코스피대형주,코스피 대형주,국내,주식,0.1500,0.1700,0.1853,비과세,KR7337140008,K55105CX1886
138920,KODEX 콩선물(H),S&P GSCI Soybeans Index(TR),해외,원자재,0.6800,0.7400,0.9179,배당소득세(보유기간과세),KR7138920004,KR5105A08930
244660,KODEX 퀄리티Plus,FnGuide 퀄리티 Plus 지수,국내,주식,0.3000,0.3500,0.4387,비과세,KR7244660007,K55105BD0578
375770,KODEX 탄소효율그린뉴딜,KRX/S&P 탄소효율 그린뉴딜지수,국내,주식,0.0900,0.1400,0.1802,비과세,KR7375770005,K55105DD7480
459560,KODEX 테슬라밸류체인FactSet,FactSet TSLA Value Chain Index(PR),해외,주식,0.1800,0.3400,0.5723,배당소득세(보유기간과세),KR7459560009,K55105E22382
475080,KODEX 테슬라커버드콜채권혼합액티브,KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR),국내&해외,혼합자산,0.3900,0.4800,0.6938,배당소득세(보유기간과세),KR7475080008,K55105E76727
266410,KODEX 필수소비재,KRX 필수소비재,국내,주식,0.4500,0.4700,0.4945,비과세,KR7266410000,K55105BM5600
298770,KODEX 한국대만IT프리미어,한국 대만 IT 프리미어지수,국내&해외,주식,0.5500,0.7200,1.1048,배당소득세(보유기간과세),KR7298770009,K55105C75384
476800,KODEX 한국부동산리츠인프라,KRX 부동산리츠인프라 지수,국내,부동산,0.0900,0.1200,0.1667,비과세(분리과세부동산ETF),KR7476800008,K55105E84051
450190,KODEX 한중반도체(합성),KRX CSI 한·중 반도체지수,국내&해외,주식,0.2500,0.3000,0.3000,배당소득세(보유기간과세),KR7450190004,K55105DY8616
450180,KODEX 한중전기차(합성),KRX CSI 한·중 전기차지수,국내&해외,주식,0.2500,0.3100,0.3100,배당소득세(보유기간과세),KR7450180005,K55105DY8624
266420,KODEX 헬스케어,KRX 헬스케어,국내,주식,0.0900,0.1000,0.1398,비과세,KR7266420009,K55105BM4843
364690,KODEX 혁신기술테마액티브,코스피,국내,주식,0.3000,0.3200,0.3446,배당소득세(보유기간과세),KR7364690008,K55105D92619
069500,KODEX 200,코스피 200,국내,주식,0.1500,0.1600,0.1940,비과세,KR7069500007,KR5105352888
284430,KODEX 200미국채혼합,코스피 200 미국채 혼합지수,국내&해외,혼합자산,0.3500,0.4000,0.4426,배당소득세(보유기간과세),KR7284430006,K55105BZ3766
321410,KODEX 멀티에셋하이인컴(H),Morningstar Multi-Asset High Income 10% Capped Index,해외,혼합자산,0.2500,0.4300,0.6903,배당소득세(보유기간과세),KR7321410003,K55105CK0701
219480,KODEX 미국S&P500선물(H),S&P 500 Futures Total Return Index,해외,주식,0.0500,0.1000,0.1711,배당소득세(보유기간과세),KR7219480001,K55105B29847
468370,KODEX iShares미국인플레이션국채액티브,ICE U.S. Treasury Inflation Linked Bond Index(Total Return),해외,채권,0.1000,0.1200,0.1262,배당소득세(보유기간과세),KR7468370002,K55105E57099
468630,KODEX iShares미국투자등급회사채액티브,Markit iBoxx USD Liquid Investment Grade Index(Total Return),해외,채권,0.1000,0.1500,0.1725,배당소득세(보유기간과세),KR7468630009,K55105E57073
176950,KODEX 국채선물10년인버스,10년국채선물지수,국내,채권,0.0700,0.0900,0.1111,배당소득세(보유기간과세),KR7176950004,KR5105AI5534
152380,KODEX 국채선물10년,10년국채선물지수,국내,채권,0.0700,0.0900,0.1218,배당소득세(보유기간과세),KR7152380002,KR5105A81382
117700,KODEX 건설,KRX 건설,국내,주식,0.4500,0.4700,0.5016,비과세,KR7117700005,KR5105171502
214980,KODEX 단기채권PLUS,KRW Cash PLUS 지수(총수익),국내,채권,0.1500,0.1700,0.1703,배당소득세(보유기간과세),KR7214980005,K55105B00244
153130,KODEX 단기채권,KRW Cash 지수(총수익),국내,채권,0.1500,0.1700,0.1737,배당소득세(보유기간과세),KR7153130000,KR5105A84337
122630,KODEX 레버리지,코스피 200,국내,주식,0.6400,0.6500,1.1070,배당소득세(보유기간과세),KR7122630007,KR5105191153
140700,KODEX 보험,KRX 보험,국내,주식,0.4500,0.4600,0.4735,비과세,KR7140700006,KR5105A23640
213610,KODEX 삼성그룹밸류,WISE 삼성그룹 밸류 인덱스,국내,주식,0.0900,0.1200,0.1289,비과세,KR7213610009,KR5105AY4057
117460,KODEX 에너지화학,KRX 에너지화학,국내,주식,0.4500,0.4700,0.5129,비과세,KR7117460006,KR5105166692
140710,KODEX 운송,KRX 운송,국내,주식,0.4500,0.4700,0.4984,비과세,KR7140710005,KR5105A23632
114800,KODEX 인버스,코스피 200 선물지수,국내,주식,0.6400,0.6600,0.8049,배당소득세(보유기간과세),KR7114800006,KR5105152130
117680,KODEX 철강,KRX 철강,국내,주식,0.4500,0.4700,0.5773,비과세,KR7117680009,KR5105171510
487130,KoAct AI인프라액티브,Solactive AI인프라 지수,국내,주식,0.5000,0.5400,1.1949,배당소득세(보유기간과세),KR7487130007,K553N9EC3266
471040,KoAct 글로벌AI&로봇액티브,iSelect 글로벌AI&로봇PR지수,국내&해외,주식,0.5000,0.6100,2.2012,배당소득세(보유기간과세),KR7471040006,K553N9E63887
475070,KoAct 글로벌친환경전력인프라액티브,Solactive 글로벌친환경전력인프라 PR지수,국내&해외,주식,0.5000,0.5900,1.0690,배당소득세(보유기간과세),KR7475070009,K553N9E74926
0015B0,KoAct 미국나스닥성장기업액티브,나스닥 종합주가지수,해외,주식,0.5000,0.5100,0.6532,배당소득세(보유기간과세),KR70015B0004,K553N9EH5654
490330,KoAct 미국뇌질환치료제액티브,Solactive 미국뇌질환치료제 PR 지수,해외,주식,0.5000,0.5600,0.9632,배당소득세(보유기간과세),KR7490330008,K553N9ED6821
497780,KoAct 미국천연가스인프라액티브,Solactive 미국천연가스인프라 PR 지수,해외,주식,0.5000,0.5400,0.8315,배당소득세(보유기간과세),KR7497780007,K553N9EF5557
462900,KoAct 바이오헬스케어액티브,iSelect 바이오헬스케어 PR 지수,국내,주식,0.5000,0.5700,0.7884,배당소득세(보유기간과세),KR7462900002,K553N9E27494
476850,KoAct 배당성장액티브,코스피,국내,주식,0.5000,0.5200,1.1614,배당소득세(보유기간과세),KR7476850003,K553N9E80501
495230,KoAct 코리아밸류업액티브,코리아 밸류업 지수,국내,주식,0.5000,0.5100,0.6743,배당소득세(보유기간과세),KR7495230005,K553N9EF9468
482030,KoAct 테크핵심소재공급망액티브,iSelect 테크핵심소재공급망,국내,주식,0.5000,0.5700,1.2487,배당소득세(보유기간과세),KR7482030004,K553N9E96812
411540,SOL 200 Top10,코스피 200 Top 10 지수,국내,주식,0.1500,0.2200,0.2471,비과세,KR7411540008,K55210DP5615
295040,SOL 200TR,코스피 200 TR,국내,주식,0.0500,0.0800,0.0921,배당소득세(보유기간과세),KR7295040000,K55210C54247
462540,SOL 25-09 회사채(AA-이상)액티브,"KAP 25-09 크레딧 채권지수(AA- 이상, 총수익)",국내,채권,0.0500,0.0700,0.0836,배당소득세(보유기간과세),KR7462540006,K55210E42693
488980,SOL 26-12 회사채(AA-이상)액티브,"KAP 26-12 크레딧 채권지수(AA-이상, 총수익)",국내,채권,0.0500,0.0600,0.0680,배당소득세(보유기간과세),KR7488980004,K55210EC9603
455860,SOL 2차전지소부장Fn,FnGuide 2차전지 소부장 지수(PR),국내,주식,0.4500,0.5100,0.5240,비과세,KR7455860007,K55210E15681
455850,SOL AI반도체소부장,FnGuide AI 반도체 소부장 지수,국내,주식,0.4500,0.5100,0.5439,비과세,KR7455850008,K55210E09965
497880,SOL CD금리&머니마켓액티브,KAP CD&단기자금시장지수(PR),국내,채권,0.0500,0.0600,0.0603,배당소득세(보유기간과세),KR7497880005,K55210EF7273
444200,SOL KEDI메가테크액티브,KEDI 메가테크지수(PR),국내,주식,0.5500,0.6400,0.6965,배당소득세(보유기간과세),KR7444200000,K55210DX6936
363510,SOL KIS단기통안채,KIS 단기통안채 Index(총수익),국내,채권,0.0700,0.1000,0.1048,배당소득세(보유기간과세),KR7363510009,K55210D56182
292500,SOL KRX300,KRX 300,국내,주식,0.0500,0.1100,0.1140,비과세,KR7292500006,K55210C43489
404650,SOL KRX기후변화솔루션,KRX 기후변화 솔루션지수,국내,주식,0.1500,0.3300,0.3876,비과세,KR7404650004,K55210DO1706
490480,SOL K방산,KEDI K방산 지수(PR),국내,주식,0.4500,0.4900,0.4991,비과세,KR7490480001,K55210EE0741
438570,SOL 국고채10년,KAP 국고채10년지수(총수익지수),국내,채권,0.0500,0.0700,0.0722,배당소득세(보유기간과세),KR7438570004,K55210DW6804
474390,SOL 국고채30년액티브,KAP 국고채30년 지수(TR),국내,채권,0.0500,0.0900,0.0900,배당소득세(보유기간과세),KR7474390002,K55210E79489
438560,SOL 국고채3년,KAP 국고채3년지수(총수익지수),국내,채권,0.0500,0.0700,0.0742,배당소득세(보유기간과세),KR7438560005,K55210DW6796
484880,SOL 금융지주플러스고배당,FnGuide 금융지주플러스고배당 지수(PR),국내,주식,0.3000,0.3500,0.3596,비과세,KR7484880000,K55210EB4720
484890,SOL 머니마켓액티브,KAP 시가 MMF 지수(TR),국내,채권,0.0500,0.0700,0.0713,배당소득세(보유기간과세),KR7484890009,K55210EB3979
461600,SOL 미국30년국채액티브(H),KAP 미국채 20Y+ 지수(시장가격),해외,채권,0.0500,0.1000,0.1109,배당소득세(보유기간과세),KR7461600009,K55210E40440
473330,SOL 미국30년국채커버드콜(합성),KEDI 미국 국채 20년+ 커버드콜 지수(NTR),해외,채권,0.2500,0.3500,0.3500,배당소득세(보유기간과세),KR7473330009,K55210E76444
494210,SOL 미국500타겟커버드콜액티브,KEDI 미국퀄리티500+월1%프리미엄 지수(NTR),해외,주식,0.3500,0.5200,0.6439,배당소득세(보유기간과세),KR7494210008,K55210EC9637
479620,SOL 미국AI반도체칩메이커,Solactive US AI Semiconductor Chip Makers Index(PR),해외,주식,0.4500,0.5300,0.7507,배당소득세(보유기간과세),KR7479620007,K55210E99222
481180,SOL 미국AI소프트웨어,KEDI 미국 AI 소프트웨어지수(PR),해외,주식,0.4500,0.5400,1.0642,배당소득세(보유기간과세),KR7481180008,K55210EA9985
486450,SOL 미국AI전력인프라,KEDI 미국AI전력인프라 지수(PR),해외,주식,0.4500,0.5300,0.8591,배당소득세(보유기간과세),KR7486450000,K55210EC2509
433330,SOL 미국S&P500,S&P 500,해외,주식,0.0500,0.1300,0.2287,배당소득세(보유기간과세),KR7433330008,K55210DU6020
399110,SOL 미국S&P500ESG,S&P500 Scored&Screened(PR),해외,주식,0.1500,0.2000,0.3228,배당소득세(보유기간과세),KR7399110006,K55210DM8224
499150,SOL 미국S&P500엔화노출(H),S&P500 Yen Hedged Index(PR),해외,주식,0.1500,0.5600,0.6435,배당소득세(보유기간과세),KR7499150001,K55210EF7513
447620,SOL 미국TOP5채권혼합40 Solactive,Solactive US TOP5 Balanced40 Index,국내&해외,혼합자산,0.2500,0.3400,0.3693,배당소득세(보유기간과세),KR7447620006,K55210DY4419
476030,SOL 미국나스닥100,NASDAQ 100,해외,주식,0.0500,0.3800,0.6076,배당소득세(보유기간과세),KR7476030002,K55210E88118
493420,SOL 미국배당다우존스TR,Dow Jones U.S. Dividend 100 Index(TR),해외,주식,0.0500,0.1300,0.3267,배당소득세(보유기간과세),KR7493420004,K55210EE8074
446720,SOL 미국배당다우존스,Dow Jones U.S. Dividend 100 Price Return Index,해외,주식,0.0100,0.0800,0.1569,배당소득세(보유기간과세),KR7446720005,K55210DY2868
490490,SOL 미국배당미국채혼합50,KRX 다우존스 미국배당국채 혼합지수,해외,혼합자산,0.1500,0.1900,0.3680,배당소득세(보유기간과세),KR7490490000,K55210EE0519
481200,SOL 미국테크TOP10인버스(합성),Solactive US Tech TOP 10 Custom Index(PR),해외,주식,0.0500,0.2100,0.2123,배당소득세(보유기간과세),KR7481200004,K55210EB0017
481190,SOL 미국테크TOP10,Solactive US Tech TOP 10 Custom Index(PR),해외,주식,0.0500,0.0900,0.2626,배당소득세(보유기간과세),KR7481190007,K55210EB0009
475300,SOL 반도체전공정,FnGuide 반도체 전공정 지수(PR),국내,주식,0.4500,0.5200,0.5402,비과세,KR7475300000,K55210E84638
475310,SOL 반도체후공정,FnGuide 반도체 후공정 지수(PR),국내,주식,0.4500,0.5300,0.5787,비과세,KR7475310009,K55210E84646
400580,SOL 유럽탄소배출권선물S&P(H),S&P GSCI Carbon Emission Allowances(EUA)(EUR)ER,해외,기타,0.5500,0.7100,0.7494,배당소득세(보유기간과세),KR7400580007,K55210DN2341
464610,SOL 의료기기소부장Fn,FnGuide 의료기기소부장지수(PR),국내,주식,0.4500,0.5400,0.5764,비과세,KR7464610005,K55210E48559
466930,SOL 자동차TOP3플러스,FnGuide 자동차TOP3플러스지수(PR),국내,주식,0.4500,0.5200,0.5324,비과세,KR7466930005,K55210E57717
464600,SOL 자동차소부장Fn,FnGuide 자동차소부장지수(PR),국내,주식,0.4500,0.5300,0.5517,비과세,KR7464600006,K55210E48609
0005D0,SOL 전고체배터리&실리콘음극재,FnGuide 전고체배터리&실리콘음극재 지수(PR),국내,주식,0.4500,0.4700,0.4706,비과세,KR70005D0004,K55210EG4402
466920,SOL 조선TOP3플러스,FnGuide 조선TOP3플러스지수(PR),국내,주식,0.4500,0.5100,0.5304,비과세,KR7466920006,K55210E57725
0016X0,SOL 중단기회사채(A-이상)액티브,KIS 중단기크레딧플러스채권(AA+~A-)지수(총수익),국내,채권,0.0500,0.0500,0.0502,배당소득세(보유기간과세),KR70016X0007,K55210EH5770
220130,SOL 차이나강소기업CSI500(합성 H),CSI 500 지수,해외,주식,0.6000,0.6800,0.6800,배당소득세(보유기간과세),KR7220130009,K55210B21701
415760,SOL 차이나육성산업액티브(합성),STAR 50 Index(Price Return),해외,주식,0.5500,0.7400,0.7489,배당소득세(보유기간과세),KR7415760008,K55210DQ3494
413220,SOL 차이나태양광CSI(합성),CSI Photovoltaic Industry Index(PR),해외,주식,0.5000,0.6200,0.6223,배당소득세(보유기간과세),KR7413220005,K55210DP7488
469830,SOL 초단기채권액티브,KAP 단기자금시장지수,국내,채권,0.0500,0.0700,0.0749,배당소득세(보유기간과세),KR7469830004,K55210E67161
495550,SOL 코리아밸류업TR,코리아 밸류업 TR 지수,국내,주식,0.0500,0.0700,0.0790,배당소득세(보유기간과세),KR7495550006,K55210EF9550
450910,SOL 코스닥150,코스닥 150,국내,주식,0.1500,0.2000,0.2189,비과세,KR7450910005,K55210DZ4459
0008T0,SOL 화장품TOP3플러스,FnGuide 화장품TOP3 플러스 지수(PR),국내,주식,0.4500,0.4600,0.4609,비과세,KR70008T0003,K55210EG9039
452360,SOL 미국배당다우존스(H),Dow Jones U.S. Dividend 100 Price Return Index,해외,주식,0.0500,0.1400,0.2466,배당소득세(보유기간과세),KR7452360001,K55210E06284
436140,SOL 종합채권(AA-이상)액티브,"KAP K-종합채권지수(AA-이상, 총수익)",국내,채권,0.0400,0.0500,0.0578,배당소득세(보유기간과세),KR7436140008,K55210DV5914
459370,SOL 유럽탄소배출권선물인버스ICE(H),ICE EUA Carbon Futures Custom Roll Index(Excess Return),해외,기타,0.5500,0.8500,1.0389,배당소득세(보유기간과세),KR7459370003,K55210E26985
462340,에셋플러스 글로벌다이나믹시니어액티브,S&P 500,해외,주식,0.9900,1.4700,1.6734,배당소득세(보유기간과세),KR7462340001,K55364E27897
433220,에셋플러스 글로벌대장장이액티브,S&P 500,해외,주식,0.9900,1.3900,1.8012,배당소득세(보유기간과세),KR7433220001,K55364DP8696
451150,에셋플러스 글로벌영에이지액티브,S&P 500,해외,주식,0.9900,1.5500,1.8032,배당소득세(보유기간과세),KR7451150007,K55364DY2573
477490,에셋플러스 글로벌일등기업포커스10액티브,MSCI World,해외,주식,0.9900,1.1900,1.4200,배당소득세(보유기간과세),KR7477490007,K55364E79047
407830,에셋플러스 글로벌플랫폼액티브,S&P 500,해외,주식,0.9900,1.1200,1.3089,배당소득세(보유기간과세),KR7407830009,K55364DO6345
0002C0,에셋플러스 인도일등기업포커스20액티브,MSCI India IMI Index(PR),해외,주식,0.9900,1.0100,1.0981,배당소득세(보유기간과세),KR70002C0008,K55364ED4870
474920,에셋플러스 차이나일등기업포커스10액티브,"MSCI China Index(USD, Price Return)",해외,주식,0.9900,1.1500,1.3377,배당소득세(보유기간과세),KR7474920006,K55364E70822
442090,에셋플러스 코리아대장장이액티브,FnGuide 대장장이 지수(Price Return),국내,주식,0.9750,1.0700,1.7280,배당소득세(보유기간과세),KR7442090007,K55364DP6658
407820,에셋플러스 코리아플랫폼액티브,FnGuide 플랫폼 지수(Price Return),국내,주식,0.9750,1.0500,1.1523,배당소득세(보유기간과세),KR7407820000,K55364DO6337
448100,WON 200,코스피 200,국내,주식,0.0500,0.0500,0.0752,비과세,KR7448100008,K55107DY2526
468820,WON 25-09 회사채(AA-이상)액티브,KAP 25-09 회사채 총수익 지수(AA-이상),국내,채권,0.0500,0.0700,0.0750,배당소득세(보유기간과세),KR7468820006,K55107E65742
413930,WON AI ESG액티브,MK-iSelect AI ESG 지수(시장가격지수),국내,주식,0.3100,0.3800,0.4029,배당소득세(보유기간과세),KR7413930009,K55107DP6908
458030,WON 단기국공채액티브,KAP 단기 국공채 총수익 지수,국내,채권,0.0650,0.0800,0.0831,배당소득세(보유기간과세),KR7458030004,K55107E28500
426150,WON 대한민국국고채액티브,KAP 한국 국고채 총수익 지수,국내,채권,0.0700,0.0900,0.0949,배당소득세(보유기간과세),KR7426150009,K55107DT5260
444490,WON 미국S&P500,S&P 500,해외,주식,0.0500,0.1900,0.3002,배당소득세(보유기간과세),KR7444490007,K55107DX3483
489290,WON 미국빌리어네어,Bloomberg US Billionaires Investment Select Index(PR),해외,주식,0.4900,0.6600,0.7652,배당소득세(보유기간과세),KR7489290007,K55107ED8337
440910,WON 미국우주항공방산,S&P Aerospace & Defense Select Industry Index(PR),해외,주식,0.3500,0.5600,0.7040,배당소득세(보유기간과세),KR7440910008,K55107DW3997
474590,WON 반도체밸류체인액티브,FnGuide 반도체 밸류체인 (Price Return) 지수,국내,주식,0.3100,0.3700,0.4960,배당소득세(보유기간과세),KR7474590007,K55107E85195
496020,WON 전단채플러스액티브,KIS 전단채플러스 TR 지수,국내,채권,0.0500,0.0500,0.0503,배당소득세(보유기간과세),KR7496020009,K55107EG2030
488720,WON 종합채권(AA-이상)액티브,KIS 종합채권시장 총수익지수(AA-이상),국내,채권,0.0450,0.0500,0.0604,배당소득세(보유기간과세),KR7488720004,K55107E34441
480460,WON 한국부동산TOP3플러스,DeepSearch 한국부동산TOP3플러스 지수,국내,부동산,0.2500,0.3000,0.3130,비과세(분리과세부동산ETF),KR7480460005,K55107EA8553
108590,TREX 200,코스피 200,국내,주식,0.3250,0.3400,0.3570,비과세,KR7108590001,KR5307905228
145850,TREX 펀더멘탈 200,FnGuide-RAFI 코리아200 지수,국내,주식,0.3400,0.4300,0.4474,비과세,KR7145850004,KR5307A60883
407160,KCGI 테크미디어텔레콤액티브,FnGuide TMT 지수,국내,주식,0.4450,0.6800,0.7134,배당소득세(보유기간과세),KR7407160001,K55365DO2533
483570,KCGI 미국S&P500 TOP10,S&P500 Top10 25% Capped Index(PR),해외,주식,0.3600,0.4800,0.6334,배당소득세(보유기간과세),KR7483570008,K55365EB1596
407170,KCGI 스마트커머스액티브,FnGuide 스마트커머스 지수,국내,주식,0.4450,0.6600,0.7060,배당소득세(보유기간과세),KR7407170000,K55365DO2525
153270,KIWOOM 코스피100,코스피 100,국내,주식,0.1950,0.2400,0.2836,비과세,KR7153270004,KR5391A83228
167860,KIWOOM 국고채10년레버리지,KIS 10년 국고채 지수 (총수익),국내,채권,0.3000,0.3400,0.3644,배당소득세(보유기간과세),KR7167860006,KR5206AC1297
148070,KIWOOM 국고채10년,KIS 10년 국고채 지수 (총수익),국내,채권,0.0500,0.0700,0.0792,배당소득세(보유기간과세),KR7148070006,KR5206A65050
069660,KIWOOM 200,코스피 200,국내,주식,0.0500,0.0800,0.1089,비과세,KR7069660009,KR5206352894
